,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
325,PHL,Any Gender,IT,CXO,"5001-10,000 employees",35 to 54,connected to any,0
326,PHL,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,connected to big companies,0
327,PHL,Any Gender,IT,CXO,"5001-10,000 employees",25 to 34,connected to any,0
328,PHL,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,connected to big companies,0
329,PHL,Any Gender,IT,CXO,"5001-10,000 employees",18 to 24,connected to any,0
330,PHL,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,connected to big companies,0
331,PHL,Any Gender,IT,CXO,1001-5000 employees,Any Age Range,connected to any,420
332,PHL,Any Gender,IT,CXO,1001-5000 employees,55+,connected to big companies,0
333,PHL,Any Gender,IT,CXO,1001-5000 employees,55+,connected to any,0
334,PHL,Any Gender,IT,CXO,1001-5000 employees,35 to 54,connected to big companies,0
335,PHL,Any Gender,IT,CXO,1001-5000 employees,35 to 54,connected to any,0
336,PHL,Any Gender,IT,CXO,1001-5000 employees,25 to 34,connected to big companies,0
337,PHL,Any Gender,IT,CXO,1001-5000 employees,25 to 34,connected to any,0
338,PHL,Any Gender,IT,CXO,1001-5000 employees,18 to 24,connected to big companies,0
339,PHL,Any Gender,IT,CXO,1001-5000 employees,18 to 24,connected to any,0
340,PHL,Any Gender,IT,CXO,501-1000 employees,Any Age Range,connected to big companies,0
341,PHL,Any Gender,IT,CXO,501-1000 employees,Any Age Range,connected to any,410
342,PHL,Any Gender,IT,CXO,501-1000 employees,55+,connected to big companies,0
343,PHL,Any Gender,IT,CXO,501-1000 employees,55+,connected to any,0
344,PHL,Any Gender,IT,CXO,501-1000 employees,35 to 54,connected to big companies,0
345,PHL,Any Gender,IT,CXO,501-1000 employees,35 to 54,connected to any,0
346,PHL,Any Gender,IT,CXO,501-1000 employees,25 to 34,connected to big companies,0
347,PHL,Any Gender,IT,CXO,501-1000 employees,25 to 34,connected to any,0
348,PHL,Any Gender,IT,CXO,501-1000 employees,18 to 24,connected to big companies,0
349,PHL,Any Gender,IT,CXO,501-1000 employees,18 to 24,connected to any,0
350,PHL,Any Gender,IT,CXO,201-500 employees,Any Age Range,connected to big companies,0
351,PHL,Any Gender,IT,CXO,201-500 employees,Any Age Range,connected to any,560
352,PHL,Any Gender,IT,CXO,201-500 employees,55+,connected to big companies,0
353,PHL,Any Gender,IT,CXO,201-500 employees,55+,connected to any,0
354,PHL,Any Gender,IT,CXO,201-500 employees,35 to 54,connected to big companies,0
355,PHL,Any Gender,IT,CXO,201-500 employees,35 to 54,connected to any,0
356,PHL,Any Gender,IT,CXO,201-500 employees,25 to 34,connected to big companies,0
357,PHL,Any Gender,IT,CXO,201-500 employees,25 to 34,connected to any,0
358,PHL,Any Gender,IT,CXO,201-500 employees,18 to 24,connected to big companies,0
359,PHL,Any Gender,IT,CXO,201-500 employees,18 to 24,connected to any,0
360,PHL,Any Gender,IT,CXO,51-200 employees,Any Age Range,connected to big companies,400
361,PHL,Any Gender,IT,CXO,51-200 employees,Any Age Range,connected to any,1200
362,PHL,Any Gender,IT,CXO,51-200 employees,55+,connected to big companies,0
363,PHL,Any Gender,IT,CXO,51-200 employees,55+,connected to any,0
364,PHL,Any Gender,IT,CXO,51-200 employees,35 to 54,connected to big companies,0
365,PHL,Any Gender,IT,CXO,51-200 employees,35 to 54,connected to any,510
366,PHL,Any Gender,IT,CXO,51-200 employees,25 to 34,connected to big companies,0
367,PHL,Any Gender,IT,CXO,51-200 employees,25 to 34,connected to any,420
368,PHL,Any Gender,IT,CXO,51-200 employees,18 to 24,connected to big companies,0
369,PHL,Any Gender,IT,CXO,51-200 employees,18 to 24,connected to any,0
370,PHL,Any Gender,IT,CXO,11-50 employees,Any Age Range,connected to big companies,640
371,PHL,Any Gender,IT,CXO,11-50 employees,Any Age Range,connected to any,2000
372,PHL,Any Gender,IT,CXO,11-50 employees,55+,connected to big companies,0
373,PHL,Any Gender,IT,CXO,11-50 employees,55+,connected to any,0
374,PHL,Any Gender,IT,CXO,11-50 employees,35 to 54,connected to big companies,370
375,PHL,Any Gender,IT,CXO,11-50 employees,35 to 54,connected to any,900
376,PHL,Any Gender,IT,CXO,11-50 employees,25 to 34,connected to big companies,0
377,PHL,Any Gender,IT,CXO,11-50 employees,25 to 34,connected to any,780
378,PHL,Any Gender,IT,CXO,11-50 employees,18 to 24,connected to big companies,0
379,PHL,Any Gender,IT,CXO,11-50 employees,18 to 24,connected to any,0
380,PHL,Any Gender,IT,CXO,2-10 employees,Any Age Range,connected to big companies,510
381,PHL,Any Gender,IT,CXO,2-10 employees,Any Age Range,connected to any,1700
382,PHL,Any Gender,IT,CXO,2-10 employees,55+,connected to big companies,0
383,PHL,Any Gender,IT,CXO,2-10 employees,55+,connected to any,0
384,PHL,Any Gender,IT,CXO,2-10 employees,35 to 54,connected to big companies,0
385,PHL,Any Gender,IT,CXO,2-10 employees,35 to 54,connected to any,690
386,PHL,Any Gender,IT,CXO,2-10 employees,25 to 34,connected to big companies,0
387,PHL,Any Gender,IT,CXO,2-10 employees,25 to 34,connected to any,750
388,PHL,Any Gender,IT,CXO,2-10 employees,18 to 24,connected to big companies,0
389,PHL,Any Gender,IT,CXO,2-10 employees,18 to 24,connected to any,0
390,PHL,Any Gender,IT,CXO,Myself Only,Any Age Range,connected to big companies,0
391,PHL,Any Gender,IT,CXO,Myself Only,Any Age Range,connected to any,0
392,PHL,Any Gender,IT,CXO,Myself Only,55+,connected to big companies,0
393,PHL,Any Gender,IT,CXO,Myself Only,55+,connected to any,0
394,PHL,Any Gender,IT,CXO,Myself Only,35 to 54,connected to big companies,0
395,PHL,Any Gender,IT,CXO,Myself Only,35 to 54,connected to any,0
396,PHL,Any Gender,IT,CXO,Myself Only,25 to 34,connected to big companies,0
397,PHL,Any Gender,IT,CXO,Myself Only,25 to 34,connected to any,0
398,PHL,Any Gender,IT,CXO,Myself Only,18 to 24,connected to big companies,0
399,PHL,Any Gender,IT,CXO,Myself Only,18 to 24,connected to any,0
400,PHL,Any Gender,IT,VP,Any Company Size,Any Age Range,connected to big companies,1400
401,PHL,Any Gender,IT,VP,Any Company Size,Any Age Range,connected to any,8900
402,PHL,Any Gender,IT,VP,Any Company Size,55+,connected to big companies,0
403,PHL,Any Gender,IT,VP,Any Company Size,55+,connected to any,680
404,PHL,Any Gender,IT,VP,Any Company Size,35 to 54,connected to big companies,890
405,PHL,Any Gender,IT,VP,Any Company Size,35 to 54,connected to any,3100
406,PHL,Any Gender,IT,VP,Any Company Size,25 to 34,connected to big companies,0
407,PHL,Any Gender,IT,VP,Any Company Size,25 to 34,connected to any,4400
408,PHL,Any Gender,IT,VP,Any Company Size,18 to 24,connected to big companies,0
409,PHL,Any Gender,IT,VP,Any Company Size,18 to 24,connected to any,700
410,PHL,Any Gender,IT,VP,"10,001+ employees",Any Age Range,connected to big companies,310
411,PHL,Any Gender,IT,VP,"10,001+ employees",Any Age Range,connected to any,1900
412,PHL,Any Gender,IT,VP,"10,001+ employees",55+,connected to big companies,0
413,PHL,Any Gender,IT,VP,"10,001+ employees",55+,connected to any,0
414,PHL,Any Gender,IT,VP,"10,001+ employees",35 to 54,connected to big companies,0
415,PHL,Any Gender,IT,VP,"10,001+ employees",35 to 54,connected to any,590
416,PHL,Any Gender,IT,VP,"10,001+ employees",25 to 34,connected to big companies,0
417,PHL,Any Gender,IT,VP,"10,001+ employees",25 to 34,connected to any,940
418,PHL,Any Gender,IT,VP,"10,001+ employees",18 to 24,connected to big companies,0
419,PHL,Any Gender,IT,VP,"10,001+ employees",18 to 24,connected to any,0
420,PHL,Any Gender,IT,VP,"5001-10,000 employees",Any Age Range,connected to big companies,0
421,PHL,Any Gender,IT,VP,"5001-10,000 employees",Any Age Range,connected to any,440
422,PHL,Any Gender,IT,VP,"5001-10,000 employees",55+,connected to big companies,0
423,PHL,Any Gender,IT,VP,"5001-10,000 employees",55+,connected to any,0
424,PHL,Any Gender,IT,VP,"5001-10,000 employees",35 to 54,connected to big companies,0
425,PHL,Any Gender,IT,VP,"5001-10,000 employees",35 to 54,connected to any,0
426,PHL,Any Gender,IT,VP,"5001-10,000 employees",25 to 34,connected to big companies,0
427,PHL,Any Gender,IT,VP,"5001-10,000 employees",25 to 34,connected to any,0
428,PHL,Any Gender,IT,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
429,PHL,Any Gender,IT,VP,"5001-10,000 employees",18 to 24,connected to any,0
430,PHL,Any Gender,IT,VP,1001-5000 employees,Any Age Range,connected to big companies,0
431,PHL,Any Gender,IT,VP,1001-5000 employees,Any Age Range,connected to any,480
432,PHL,Any Gender,IT,VP,1001-5000 employees,55+,connected to big companies,0
433,PHL,Any Gender,IT,VP,1001-5000 employees,55+,connected to any,0
434,PHL,Any Gender,IT,VP,1001-5000 employees,35 to 54,connected to big companies,0
435,PHL,Any Gender,IT,VP,1001-5000 employees,35 to 54,connected to any,0
436,PHL,Any Gender,IT,VP,1001-5000 employees,25 to 34,connected to big companies,0
437,PHL,Any Gender,IT,VP,1001-5000 employees,25 to 34,connected to any,0
438,PHL,Any Gender,IT,VP,1001-5000 employees,18 to 24,connected to big companies,0
439,PHL,Any Gender,IT,VP,1001-5000 employees,18 to 24,connected to any,0
440,PHL,Any Gender,IT,VP,501-1000 employees,Any Age Range,connected to big companies,0
441,PHL,Any Gender,IT,VP,501-1000 employees,Any Age Range,connected to any,420
442,PHL,Any Gender,IT,VP,501-1000 employees,55+,connected to big companies,0
443,PHL,Any Gender,IT,VP,501-1000 employees,55+,connected to any,0
444,PHL,Any Gender,IT,VP,501-1000 employees,35 to 54,connected to big companies,0
445,PHL,Any Gender,IT,VP,501-1000 employees,35 to 54,connected to any,0
446,PHL,Any Gender,IT,VP,501-1000 employees,25 to 34,connected to big companies,0
447,PHL,Any Gender,IT,VP,501-1000 employees,25 to 34,connected to any,0
448,PHL,Any Gender,IT,VP,501-1000 employees,18 to 24,connected to big companies,0
449,PHL,Any Gender,IT,VP,501-1000 employees,18 to 24,connected to any,0
450,PHL,Any Gender,IT,VP,201-500 employees,Any Age Range,connected to big companies,0
451,PHL,Any Gender,IT,VP,201-500 employees,Any Age Range,connected to any,630
452,PHL,Any Gender,IT,VP,201-500 employees,55+,connected to big companies,0
453,PHL,Any Gender,IT,VP,201-500 employees,55+,connected to any,0
454,PHL,Any Gender,IT,VP,201-500 employees,35 to 54,connected to big companies,0
455,PHL,Any Gender,IT,VP,201-500 employees,35 to 54,connected to any,0
456,PHL,Any Gender,IT,VP,201-500 employees,25 to 34,connected to big companies,0
457,PHL,Any Gender,IT,VP,201-500 employees,25 to 34,connected to any,0
458,PHL,Any Gender,IT,VP,201-500 employees,18 to 24,connected to big companies,0
459,PHL,Any Gender,IT,VP,201-500 employees,18 to 24,connected to any,0
460,PHL,Any Gender,IT,VP,51-200 employees,Any Age Range,connected to big companies,0
461,PHL,Any Gender,IT,VP,51-200 employees,Any Age Range,connected to any,1000
462,PHL,Any Gender,IT,VP,51-200 employees,55+,connected to big companies,0
463,PHL,Any Gender,IT,VP,51-200 employees,55+,connected to any,0
464,PHL,Any Gender,IT,VP,51-200 employees,35 to 54,connected to big companies,0
465,PHL,Any Gender,IT,VP,51-200 employees,35 to 54,connected to any,430
466,PHL,Any Gender,IT,VP,51-200 employees,25 to 34,connected to big companies,0
467,PHL,Any Gender,IT,VP,51-200 employees,25 to 34,connected to any,350
468,PHL,Any Gender,IT,VP,51-200 employees,18 to 24,connected to big companies,0
469,PHL,Any Gender,IT,VP,51-200 employees,18 to 24,connected to any,0
470,PHL,Any Gender,IT,VP,11-50 employees,Any Age Range,connected to big companies,330
471,PHL,Any Gender,IT,VP,11-50 employees,Any Age Range,connected to any,1600
472,PHL,Any Gender,IT,VP,11-50 employees,55+,connected to big companies,0
473,PHL,Any Gender,IT,VP,11-50 employees,55+,connected to any,0
474,PHL,Any Gender,IT,VP,11-50 employees,35 to 54,connected to big companies,0
475,PHL,Any Gender,IT,VP,11-50 employees,35 to 54,connected to any,620
476,PHL,Any Gender,IT,VP,11-50 employees,25 to 34,connected to big companies,0
477,PHL,Any Gender,IT,VP,11-50 employees,25 to 34,connected to any,700
478,PHL,Any Gender,IT,VP,11-50 employees,18 to 24,connected to big companies,0
479,PHL,Any Gender,IT,VP,11-50 employees,18 to 24,connected to any,0
480,PHL,Any Gender,IT,VP,2-10 employees,Any Age Range,connected to big companies,0
481,PHL,Any Gender,IT,VP,2-10 employees,Any Age Range,connected to any,870
482,PHL,Any Gender,IT,VP,2-10 employees,55+,connected to big companies,0
483,PHL,Any Gender,IT,VP,2-10 employees,55+,connected to any,0
484,PHL,Any Gender,IT,VP,2-10 employees,35 to 54,connected to big companies,0
485,PHL,Any Gender,IT,VP,2-10 employees,35 to 54,connected to any,340
486,PHL,Any Gender,IT,VP,2-10 employees,25 to 34,connected to big companies,0
487,PHL,Any Gender,IT,VP,2-10 employees,25 to 34,connected to any,370
488,PHL,Any Gender,IT,VP,2-10 employees,18 to 24,connected to big companies,0
489,PHL,Any Gender,IT,VP,2-10 employees,18 to 24,connected to any,0
490,PHL,Any Gender,IT,VP,Myself Only,Any Age Range,connected to big companies,0
491,PHL,Any Gender,IT,VP,Myself Only,Any Age Range,connected to any,0
492,PHL,Any Gender,IT,VP,Myself Only,55+,connected to big companies,0
493,PHL,Any Gender,IT,VP,Myself Only,55+,connected to any,0
494,PHL,Any Gender,IT,VP,Myself Only,35 to 54,connected to big companies,0
495,PHL,Any Gender,IT,VP,Myself Only,35 to 54,connected to any,0
496,PHL,Any Gender,IT,VP,Myself Only,25 to 34,connected to big companies,0
497,PHL,Any Gender,IT,VP,Myself Only,25 to 34,connected to any,0
498,PHL,Any Gender,IT,VP,Myself Only,18 to 24,connected to big companies,0
499,PHL,Any Gender,IT,VP,Myself Only,18 to 24,connected to any,0
500,PHL,Any Gender,IT,Director,Any Company Size,Any Age Range,connected to big companies,3200
501,PHL,Any Gender,IT,Director,Any Company Size,Any Age Range,connected to any,18000
502,PHL,Any Gender,IT,Director,Any Company Size,55+,connected to big companies,320
503,PHL,Any Gender,IT,Director,Any Company Size,55+,connected to any,1100
504,PHL,Any Gender,IT,Director,Any Company Size,35 to 54,connected to big companies,2200
505,PHL,Any Gender,IT,Director,Any Company Size,35 to 54,connected to any,7600
506,PHL,Any Gender,IT,Director,Any Company Size,25 to 34,connected to big companies,660
507,PHL,Any Gender,IT,Director,Any Company Size,25 to 34,connected to any,7900
508,PHL,Any Gender,IT,Director,Any Company Size,18 to 24,connected to big companies,0
509,PHL,Any Gender,IT,Director,Any Company Size,18 to 24,connected to any,1300
510,PHL,Any Gender,IT,Director,"10,001+ employees",Any Age Range,connected to big companies,850
511,PHL,Any Gender,IT,Director,"10,001+ employees",Any Age Range,connected to any,4300
512,PHL,Any Gender,IT,Director,"10,001+ employees",55+,connected to big companies,0
513,PHL,Any Gender,IT,Director,"10,001+ employees",55+,connected to any,0
514,PHL,Any Gender,IT,Director,"10,001+ employees",35 to 54,connected to big companies,630
515,PHL,Any Gender,IT,Director,"10,001+ employees",35 to 54,connected to any,1900
516,PHL,Any Gender,IT,Director,"10,001+ employees",25 to 34,connected to big companies,0
517,PHL,Any Gender,IT,Director,"10,001+ employees",25 to 34,connected to any,1600
518,PHL,Any Gender,IT,Director,"10,001+ employees",18 to 24,connected to big companies,0
519,PHL,Any Gender,IT,Director,"10,001+ employees",18 to 24,connected to any,420
520,PHL,Any Gender,IT,Director,"5001-10,000 employees",Any Age Range,connected to big companies,490
521,PHL,Any Gender,IT,Director,"5001-10,000 employees",Any Age Range,connected to any,2100
522,PHL,Any Gender,IT,Director,"5001-10,000 employees",55+,connected to big companies,0
523,PHL,Any Gender,IT,Director,"5001-10,000 employees",55+,connected to any,0
524,PHL,Any Gender,IT,Director,"5001-10,000 employees",35 to 54,connected to big companies,370
525,PHL,Any Gender,IT,Director,"5001-10,000 employees",35 to 54,connected to any,1100
526,PHL,Any Gender,IT,Director,"5001-10,000 employees",25 to 34,connected to big companies,0
527,PHL,Any Gender,IT,Director,"5001-10,000 employees",25 to 34,connected to any,720
528,PHL,Any Gender,IT,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
529,PHL,Any Gender,IT,Director,"5001-10,000 employees",18 to 24,connected to any,0
530,PHL,Any Gender,IT,Director,1001-5000 employees,Any Age Range,connected to big companies,300
531,PHL,Any Gender,IT,Director,1001-5000 employees,Any Age Range,connected to any,1400
532,PHL,Any Gender,IT,Director,1001-5000 employees,55+,connected to big companies,0
533,PHL,Any Gender,IT,Director,1001-5000 employees,55+,connected to any,0
534,PHL,Any Gender,IT,Director,1001-5000 employees,35 to 54,connected to big companies,0
535,PHL,Any Gender,IT,Director,1001-5000 employees,35 to 54,connected to any,670
536,PHL,Any Gender,IT,Director,1001-5000 employees,25 to 34,connected to big companies,0
537,PHL,Any Gender,IT,Director,1001-5000 employees,25 to 34,connected to any,560
538,PHL,Any Gender,IT,Director,1001-5000 employees,18 to 24,connected to big companies,0
539,PHL,Any Gender,IT,Director,1001-5000 employees,18 to 24,connected to any,0
540,PHL,Any Gender,IT,Director,501-1000 employees,Any Age Range,connected to big companies,0
541,PHL,Any Gender,IT,Director,501-1000 employees,Any Age Range,connected to any,1100
542,PHL,Any Gender,IT,Director,501-1000 employees,55+,connected to big companies,0
543,PHL,Any Gender,IT,Director,501-1000 employees,55+,connected to any,0
544,PHL,Any Gender,IT,Director,501-1000 employees,35 to 54,connected to big companies,0
545,PHL,Any Gender,IT,Director,501-1000 employees,35 to 54,connected to any,500
546,PHL,Any Gender,IT,Director,501-1000 employees,25 to 34,connected to big companies,0
547,PHL,Any Gender,IT,Director,501-1000 employees,25 to 34,connected to any,440
548,PHL,Any Gender,IT,Director,501-1000 employees,18 to 24,connected to big companies,0
549,PHL,Any Gender,IT,Director,501-1000 employees,18 to 24,connected to any,0
