Country,Gender,Age Range,Job seniority,Company Size,Excluded Company Industry,Count
PHL,Any Gender,55+,Owner,"10,001+ employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,"10,001+ employees",Finance,0
PHL,Any Gender,55+,Owner,"10,001+ employees",IT,0
PHL,Any Gender,55+,Owner,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,Owner,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,Owner,1001-5000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,1001-5000 employees,Finance,0
PHL,Any Gender,55+,Owner,1001-5000 employees,IT,0
PHL,Any Gender,55+,Owner,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,501-1000 employees,Finance,0
PHL,Any Gender,55+,Owner,501-1000 employees,IT,0
PHL,Any Gender,55+,Owner,201-500 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,201-500 employees,Finance,0
PHL,Any Gender,55+,Owner,201-500 employees,IT,0
PHL,Any Gender,55+,Owner,51-200 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,51-200 employees,Finance,0
PHL,Any Gender,55+,Owner,51-200 employees,IT,0
PHL,Any Gender,55+,Owner,11-50 employees,Neither IT nor Finance,390
PHL,Any Gender,55+,Owner,11-50 employees,Finance,500
PHL,Any Gender,55+,Owner,11-50 employees,IT,430
PHL,Any Gender,55+,Owner,2-10 employees,Neither IT nor Finance,410
PHL,Any Gender,55+,Owner,2-10 employees,Finance,520
PHL,Any Gender,55+,Owner,2-10 employees,IT,460
PHL,Any Gender,55+,Owner,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Owner,Myself Only,Finance,0
PHL,Any Gender,55+,Owner,Myself Only,IT,0
PHL,Any Gender,55+,Partner,Any Company Size,Neither IT nor Finance,1200
PHL,Any Gender,55+,Partner,Any Company Size,Finance,1400
PHL,Any Gender,55+,Partner,Any Company Size,IT,1400
PHL,Any Gender,55+,Partner,"10,001+ employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,"10,001+ employees",Finance,0
PHL,Any Gender,55+,Partner,"10,001+ employees",IT,0
PHL,Any Gender,55+,Partner,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,Partner,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,Partner,1001-5000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,1001-5000 employees,Finance,0
PHL,Any Gender,55+,Partner,1001-5000 employees,IT,0
PHL,Any Gender,55+,Partner,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,501-1000 employees,Finance,0
PHL,Any Gender,55+,Partner,501-1000 employees,IT,0
PHL,Any Gender,55+,Partner,201-500 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,201-500 employees,Finance,0
PHL,Any Gender,55+,Partner,201-500 employees,IT,0
PHL,Any Gender,55+,Partner,51-200 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,51-200 employees,Finance,0
PHL,Any Gender,55+,Partner,51-200 employees,IT,0
PHL,Any Gender,55+,Partner,11-50 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,11-50 employees,Finance,0
PHL,Any Gender,55+,Partner,11-50 employees,IT,0
PHL,Any Gender,55+,Partner,2-10 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,2-10 employees,Finance,0
PHL,Any Gender,55+,Partner,2-10 employees,IT,0
PHL,Any Gender,55+,Partner,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Partner,Myself Only,Finance,0
PHL,Any Gender,55+,Partner,Myself Only,IT,0
PHL,Any Gender,55+,CXO,Any Company Size,Neither IT nor Finance,5300
PHL,Any Gender,55+,CXO,Any Company Size,Finance,6000
PHL,Any Gender,55+,CXO,Any Company Size,IT,5900
PHL,Any Gender,55+,CXO,"10,001+ employees",Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,"10,001+ employees",Finance,0
PHL,Any Gender,55+,CXO,"10,001+ employees",IT,0
PHL,Any Gender,55+,CXO,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,CXO,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,CXO,1001-5000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,1001-5000 employees,Finance,0
PHL,Any Gender,55+,CXO,1001-5000 employees,IT,320
PHL,Any Gender,55+,CXO,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,501-1000 employees,Finance,0
PHL,Any Gender,55+,CXO,501-1000 employees,IT,0
PHL,Any Gender,55+,CXO,201-500 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,201-500 employees,Finance,300
PHL,Any Gender,55+,CXO,201-500 employees,IT,0
PHL,Any Gender,55+,CXO,51-200 employees,Neither IT nor Finance,390
PHL,Any Gender,55+,CXO,51-200 employees,Finance,530
PHL,Any Gender,55+,CXO,51-200 employees,IT,460
PHL,Any Gender,55+,CXO,11-50 employees,Neither IT nor Finance,570
PHL,Any Gender,55+,CXO,11-50 employees,Finance,760
PHL,Any Gender,55+,CXO,11-50 employees,IT,660
PHL,Any Gender,55+,CXO,2-10 employees,Neither IT nor Finance,380
PHL,Any Gender,55+,CXO,2-10 employees,Finance,490
PHL,Any Gender,55+,CXO,2-10 employees,IT,450
PHL,Any Gender,55+,CXO,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,CXO,Myself Only,Finance,0
PHL,Any Gender,55+,CXO,Myself Only,IT,0
PHL,Any Gender,55+,VP,Any Company Size,Neither IT nor Finance,5500
PHL,Any Gender,55+,VP,Any Company Size,Finance,6100
PHL,Any Gender,55+,VP,Any Company Size,IT,6400
PHL,Any Gender,55+,VP,"10,001+ employees",Neither IT nor Finance,330
PHL,Any Gender,55+,VP,"10,001+ employees",Finance,430
PHL,Any Gender,55+,VP,"10,001+ employees",IT,570
PHL,Any Gender,55+,VP,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,VP,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,VP,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,VP,1001-5000 employees,Neither IT nor Finance,360
PHL,Any Gender,55+,VP,1001-5000 employees,Finance,390
PHL,Any Gender,55+,VP,1001-5000 employees,IT,510
PHL,Any Gender,55+,VP,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,VP,501-1000 employees,Finance,0
PHL,Any Gender,55+,VP,501-1000 employees,IT,310
PHL,Any Gender,55+,VP,201-500 employees,Neither IT nor Finance,300
PHL,Any Gender,55+,VP,201-500 employees,Finance,370
PHL,Any Gender,55+,VP,201-500 employees,IT,360
PHL,Any Gender,55+,VP,51-200 employees,Neither IT nor Finance,410
PHL,Any Gender,55+,VP,51-200 employees,Finance,490
PHL,Any Gender,55+,VP,51-200 employees,IT,480
PHL,Any Gender,55+,VP,11-50 employees,Neither IT nor Finance,440
PHL,Any Gender,55+,VP,11-50 employees,Finance,550
PHL,Any Gender,55+,VP,11-50 employees,IT,520
PHL,Any Gender,55+,VP,2-10 employees,Neither IT nor Finance,330
PHL,Any Gender,55+,VP,2-10 employees,Finance,420
PHL,Any Gender,55+,VP,2-10 employees,IT,390
PHL,Any Gender,55+,VP,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,VP,Myself Only,Finance,0
PHL,Any Gender,55+,VP,Myself Only,IT,0
PHL,Any Gender,55+,Director,Any Company Size,Neither IT nor Finance,7800
PHL,Any Gender,55+,Director,Any Company Size,Finance,8800
PHL,Any Gender,55+,Director,Any Company Size,IT,8900
PHL,Any Gender,55+,Director,"10,001+ employees",Neither IT nor Finance,870
PHL,Any Gender,55+,Director,"10,001+ employees",Finance,1100
PHL,Any Gender,55+,Director,"10,001+ employees",IT,1200
PHL,Any Gender,55+,Director,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Director,"5001-10,000 employees",Finance,390
PHL,Any Gender,55+,Director,"5001-10,000 employees",IT,380
PHL,Any Gender,55+,Director,1001-5000 employees,Neither IT nor Finance,860
PHL,Any Gender,55+,Director,1001-5000 employees,Finance,950
PHL,Any Gender,55+,Director,1001-5000 employees,IT,1100
PHL,Any Gender,55+,Director,501-1000 employees,Neither IT nor Finance,550
PHL,Any Gender,55+,Director,501-1000 employees,Finance,620
PHL,Any Gender,55+,Director,501-1000 employees,IT,650
PHL,Any Gender,55+,Director,201-500 employees,Neither IT nor Finance,580
PHL,Any Gender,55+,Director,201-500 employees,Finance,680
PHL,Any Gender,55+,Director,201-500 employees,IT,650
PHL,Any Gender,55+,Director,51-200 employees,Neither IT nor Finance,650
PHL,Any Gender,55+,Director,51-200 employees,Finance,800
PHL,Any Gender,55+,Director,51-200 employees,IT,750
PHL,Any Gender,55+,Director,11-50 employees,Neither IT nor Finance,570
PHL,Any Gender,55+,Director,11-50 employees,Finance,710
PHL,Any Gender,55+,Director,11-50 employees,IT,670
PHL,Any Gender,55+,Director,2-10 employees,Neither IT nor Finance,390
PHL,Any Gender,55+,Director,2-10 employees,Finance,470
PHL,Any Gender,55+,Director,2-10 employees,IT,450
PHL,Any Gender,55+,Director,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Director,Myself Only,Finance,0
PHL,Any Gender,55+,Director,Myself Only,IT,0
PHL,Any Gender,55+,Manager,Any Company Size,Neither IT nor Finance,9700
PHL,Any Gender,55+,Manager,Any Company Size,Finance,11000
PHL,Any Gender,55+,Manager,Any Company Size,IT,11000
PHL,Any Gender,55+,Manager,"10,001+ employees",Neither IT nor Finance,1300
PHL,Any Gender,55+,Manager,"10,001+ employees",Finance,1700
PHL,Any Gender,55+,Manager,"10,001+ employees",IT,1600
PHL,Any Gender,55+,Manager,"5001-10,000 employees",Neither IT nor Finance,440
PHL,Any Gender,55+,Manager,"5001-10,000 employees",Finance,550
PHL,Any Gender,55+,Manager,"5001-10,000 employees",IT,550
PHL,Any Gender,55+,Manager,1001-5000 employees,Neither IT nor Finance,930
PHL,Any Gender,55+,Manager,1001-5000 employees,Finance,1000
PHL,Any Gender,55+,Manager,1001-5000 employees,IT,1100
PHL,Any Gender,55+,Manager,501-1000 employees,Neither IT nor Finance,550
PHL,Any Gender,55+,Manager,501-1000 employees,Finance,610
PHL,Any Gender,55+,Manager,501-1000 employees,IT,700
PHL,Any Gender,55+,Manager,201-500 employees,Neither IT nor Finance,570
PHL,Any Gender,55+,Manager,201-500 employees,Finance,660
PHL,Any Gender,55+,Manager,201-500 employees,IT,630
PHL,Any Gender,55+,Manager,51-200 employees,Neither IT nor Finance,560
PHL,Any Gender,55+,Manager,51-200 employees,Finance,680
PHL,Any Gender,55+,Manager,51-200 employees,IT,630
PHL,Any Gender,55+,Manager,11-50 employees,Neither IT nor Finance,520
PHL,Any Gender,55+,Manager,11-50 employees,Finance,640
PHL,Any Gender,55+,Manager,11-50 employees,IT,580
PHL,Any Gender,55+,Manager,2-10 employees,Neither IT nor Finance,330
PHL,Any Gender,55+,Manager,2-10 employees,Finance,390
PHL,Any Gender,55+,Manager,2-10 employees,IT,370
PHL,Any Gender,55+,Manager,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Manager,Myself Only,Finance,0
PHL,Any Gender,55+,Manager,Myself Only,IT,0
PHL,Any Gender,55+,Senior,Any Company Size,Neither IT nor Finance,18000
PHL,Any Gender,55+,Senior,Any Company Size,Finance,20000
PHL,Any Gender,55+,Senior,Any Company Size,IT,21000
PHL,Any Gender,55+,Senior,"10,001+ employees",Neither IT nor Finance,1900
PHL,Any Gender,55+,Senior,"10,001+ employees",Finance,2500
PHL,Any Gender,55+,Senior,"10,001+ employees",IT,2500
PHL,Any Gender,55+,Senior,"5001-10,000 employees",Neither IT nor Finance,530
PHL,Any Gender,55+,Senior,"5001-10,000 employees",Finance,660
PHL,Any Gender,55+,Senior,"5001-10,000 employees",IT,660
PHL,Any Gender,55+,Senior,1001-5000 employees,Neither IT nor Finance,1600
PHL,Any Gender,55+,Senior,1001-5000 employees,Finance,1800
PHL,Any Gender,55+,Senior,1001-5000 employees,IT,1900
PHL,Any Gender,55+,Senior,501-1000 employees,Neither IT nor Finance,870
PHL,Any Gender,55+,Senior,501-1000 employees,Finance,990
PHL,Any Gender,55+,Senior,501-1000 employees,IT,1200
PHL,Any Gender,55+,Senior,201-500 employees,Neither IT nor Finance,1000
PHL,Any Gender,55+,Senior,201-500 employees,Finance,1100
PHL,Any Gender,55+,Senior,201-500 employees,IT,1100
PHL,Any Gender,55+,Senior,51-200 employees,Neither IT nor Finance,1000
PHL,Any Gender,55+,Senior,51-200 employees,Finance,1200
PHL,Any Gender,55+,Senior,51-200 employees,IT,1100
PHL,Any Gender,55+,Senior,11-50 employees,Neither IT nor Finance,960
PHL,Any Gender,55+,Senior,11-50 employees,Finance,1100
PHL,Any Gender,55+,Senior,11-50 employees,IT,1000
PHL,Any Gender,55+,Senior,2-10 employees,Neither IT nor Finance,640
PHL,Any Gender,55+,Senior,2-10 employees,Finance,760
PHL,Any Gender,55+,Senior,2-10 employees,IT,710
PHL,Any Gender,55+,Senior,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Senior,Myself Only,Finance,0
PHL,Any Gender,55+,Senior,Myself Only,IT,0
PHL,Any Gender,55+,Entry,Any Company Size,Neither IT nor Finance,15000
PHL,Any Gender,55+,Entry,Any Company Size,Finance,17000
PHL,Any Gender,55+,Entry,Any Company Size,IT,16000
PHL,Any Gender,55+,Entry,"10,001+ employees",Neither IT nor Finance,1600
PHL,Any Gender,55+,Entry,"10,001+ employees",Finance,2000
PHL,Any Gender,55+,Entry,"10,001+ employees",IT,1700
PHL,Any Gender,55+,Entry,"5001-10,000 employees",Neither IT nor Finance,450
PHL,Any Gender,55+,Entry,"5001-10,000 employees",Finance,520
PHL,Any Gender,55+,Entry,"5001-10,000 employees",IT,530
PHL,Any Gender,55+,Entry,1001-5000 employees,Neither IT nor Finance,1000
PHL,Any Gender,55+,Entry,1001-5000 employees,Finance,1100
PHL,Any Gender,55+,Entry,1001-5000 employees,IT,1100
PHL,Any Gender,55+,Entry,501-1000 employees,Neither IT nor Finance,450
PHL,Any Gender,55+,Entry,501-1000 employees,Finance,550
PHL,Any Gender,55+,Entry,501-1000 employees,IT,490
PHL,Any Gender,55+,Entry,201-500 employees,Neither IT nor Finance,630
PHL,Any Gender,55+,Entry,201-500 employees,Finance,710
PHL,Any Gender,55+,Entry,201-500 employees,IT,660
PHL,Any Gender,55+,Entry,51-200 employees,Neither IT nor Finance,640
PHL,Any Gender,55+,Entry,51-200 employees,Finance,760
PHL,Any Gender,55+,Entry,51-200 employees,IT,670
PHL,Any Gender,55+,Entry,11-50 employees,Neither IT nor Finance,640
PHL,Any Gender,55+,Entry,11-50 employees,Finance,770
PHL,Any Gender,55+,Entry,11-50 employees,IT,680
PHL,Any Gender,55+,Entry,2-10 employees,Neither IT nor Finance,420
PHL,Any Gender,55+,Entry,2-10 employees,Finance,500
PHL,Any Gender,55+,Entry,2-10 employees,IT,460
PHL,Any Gender,55+,Entry,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Entry,Myself Only,Finance,0
PHL,Any Gender,55+,Entry,Myself Only,IT,0
PHL,Any Gender,55+,Training,Any Company Size,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,Any Company Size,Finance,0
PHL,Any Gender,55+,Training,Any Company Size,IT,0
PHL,Any Gender,55+,Training,"10,001+ employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Training,"10,001+ employees",Finance,0
PHL,Any Gender,55+,Training,"10,001+ employees",IT,0
PHL,Any Gender,55+,Training,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Training,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,Training,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,Training,1001-5000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,1001-5000 employees,Finance,0
PHL,Any Gender,55+,Training,1001-5000 employees,IT,0
PHL,Any Gender,55+,Training,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,501-1000 employees,Finance,0
PHL,Any Gender,55+,Training,501-1000 employees,IT,0
PHL,Any Gender,55+,Training,201-500 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,201-500 employees,Finance,0
PHL,Any Gender,55+,Training,201-500 employees,IT,0
PHL,Any Gender,55+,Training,51-200 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,51-200 employees,Finance,0
PHL,Any Gender,55+,Training,51-200 employees,IT,0
PHL,Any Gender,55+,Training,11-50 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,11-50 employees,Finance,0
PHL,Any Gender,55+,Training,11-50 employees,IT,0
PHL,Any Gender,55+,Training,2-10 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,2-10 employees,Finance,0
PHL,Any Gender,55+,Training,2-10 employees,IT,0
PHL,Any Gender,55+,Training,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Training,Myself Only,Finance,0
PHL,Any Gender,55+,Training,Myself Only,IT,0
PHL,Any Gender,55+,Unpaid,Any Company Size,Neither IT nor Finance,540
PHL,Any Gender,55+,Unpaid,Any Company Size,Finance,620
PHL,Any Gender,55+,Unpaid,Any Company Size,IT,590
PHL,Any Gender,55+,Unpaid,"10,001+ employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,"10,001+ employees",Finance,0
PHL,Any Gender,55+,Unpaid,"10,001+ employees",IT,0
PHL,Any Gender,55+,Unpaid,"5001-10,000 employees",Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,"5001-10,000 employees",Finance,0
PHL,Any Gender,55+,Unpaid,"5001-10,000 employees",IT,0
PHL,Any Gender,55+,Unpaid,1001-5000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,1001-5000 employees,Finance,0
PHL,Any Gender,55+,Unpaid,1001-5000 employees,IT,0
PHL,Any Gender,55+,Unpaid,501-1000 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,501-1000 employees,Finance,0
PHL,Any Gender,55+,Unpaid,501-1000 employees,IT,0
PHL,Any Gender,55+,Unpaid,201-500 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,201-500 employees,Finance,0
PHL,Any Gender,55+,Unpaid,201-500 employees,IT,0
PHL,Any Gender,55+,Unpaid,51-200 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,51-200 employees,Finance,0
PHL,Any Gender,55+,Unpaid,51-200 employees,IT,0
PHL,Any Gender,55+,Unpaid,11-50 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,11-50 employees,Finance,0
PHL,Any Gender,55+,Unpaid,11-50 employees,IT,0
PHL,Any Gender,55+,Unpaid,2-10 employees,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,2-10 employees,Finance,0
PHL,Any Gender,55+,Unpaid,2-10 employees,IT,0
PHL,Any Gender,55+,Unpaid,Myself Only,Neither IT nor Finance,0
PHL,Any Gender,55+,Unpaid,Myself Only,Finance,0
PHL,Any Gender,55+,Unpaid,Myself Only,IT,0
PHL,Any Gender,35 to 54,Any Job Seniority,Any Company Size,Neither IT nor Finance,810000
PHL,Any Gender,35 to 54,Any Job Seniority,Any Company Size,Finance,970000
PHL,Any Gender,35 to 54,Any Job Seniority,Any Company Size,IT,890000
PHL,Any Gender,35 to 54,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,94000
PHL,Any Gender,35 to 54,Any Job Seniority,"10,001+ employees",Finance,140000
PHL,Any Gender,35 to 54,Any Job Seniority,"10,001+ employees",IT,120000
PHL,Any Gender,35 to 54,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,19000
PHL,Any Gender,35 to 54,Any Job Seniority,"5001-10,000 employees",Finance,29000
PHL,Any Gender,35 to 54,Any Job Seniority,"5001-10,000 employees",IT,25000
PHL,Any Gender,35 to 54,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,52000
PHL,Any Gender,35 to 54,Any Job Seniority,1001-5000 employees,Finance,63000
PHL,Any Gender,35 to 54,Any Job Seniority,1001-5000 employees,IT,62000
PHL,Any Gender,35 to 54,Any Job Seniority,501-1000 employees,Neither IT nor Finance,27000
PHL,Any Gender,35 to 54,Any Job Seniority,501-1000 employees,Finance,36000
PHL,Any Gender,35 to 54,Any Job Seniority,501-1000 employees,IT,33000
PHL,Any Gender,35 to 54,Any Job Seniority,201-500 employees,Neither IT nor Finance,34000
PHL,Any Gender,35 to 54,Any Job Seniority,201-500 employees,Finance,42000
PHL,Any Gender,35 to 54,Any Job Seniority,201-500 employees,IT,36000
PHL,Any Gender,35 to 54,Any Job Seniority,51-200 employees,Neither IT nor Finance,36000
PHL,Any Gender,35 to 54,Any Job Seniority,51-200 employees,Finance,48000
PHL,Any Gender,35 to 54,Any Job Seniority,51-200 employees,IT,39000
PHL,Any Gender,35 to 54,Any Job Seniority,11-50 employees,Neither IT nor Finance,35000
PHL,Any Gender,35 to 54,Any Job Seniority,11-50 employees,Finance,48000
